Frame Count,Frame Time (ns)
0,2902222
1,1157470
2,11313567
3,1897154
4,1582413
5,1654315
6,1485193
7,1667364
8,1473073
9,1634590
10,1635468
11,1487423
12,1657759
13,1506458
14,1632033
15,1516931
16,1617875
17,1483715
18,1675846
19,1496946
20,1618877
21,1660511
22,1539143
23,1662843
24,1554669
25,1692090
26,1547448
27,1638985
28,1520757
29,1694465
30,1699480
31,1558019
32,1665241
33,1554949
34,1725601
35,1718692
36,1597020
37,1700670
38,1608101
39,1766292
40,1728484
41,1593559
42,1684224
43,1577646
44,1697847
45,1756835
46,1610037
47,1750289
48,1602409
49,1746278
50,1796761
51,1638892
52,1784314
53,1786931
54,1638085
55,1744543
56,1608008
57,1782401
58,1785634
59,1629001
60,1814890
61,1750187
62,1672151
63,1780978
64,1782168
65,1677950
66,1757516
67,1773182
68,1611143
69,1783730
70,1607882
71,1760320
72,1740058
73,1642881
74,1755295
75,1759158
76,1626048
77,1699242
78,1621794
79,1832572
80,2351801
81,1658696
82,1695137
83,1590876
84,1704276
85,1711708
86,1585484
87,1687346
88,1525063
89,1648964
90,1644584
91,1511319
92,1653756
93,1522437
94,1675267
95,1488711
96,1584910
97,1491319
98,1595346
99,1472621
100,1593354
101,1448888
102,1582134
103,1433035
104,1515765
105,1401031
106,1540697
107,1419772
108,1499544
109,1366793
110,1525399
111,1354901
112,1524023
113,1356977
114,1358130
115,1529173
116,1333958
117,1479945
118,1307221
119,1460113
120,1313128
121,1322001
122,1457145
123,1292418
124,1430310
125,1244119
126,1264590
127,1368332
128,1224683
129,1227655
130,1377547
131,1201567
132,1224660
133,1320187
134,1209684
135,1360080
136,1189750
137,1183078
138,1177989
139,1310967
140,1165066
141,1174904
142,1310548
143,1153491
144,1143372
145,1294700
146,1100857
147,1125415
148,1129763
149,1232167
150,1094997
151,1076284
152,1124024
153,1228737
154,1054395
155,1072786
156,1054054
157,1225229
158,1054913
159,1053210
160,1070546
161,1208406
162,1055104
163,1067766
164,1049902
165,1152880
166,1019275
167,1009515
168,1008116
169,880160
170,1143012
171,958136
172,978146
173,885040
174,968525
175,932864
176,962778
177,999499
178,1068223
179,1071573
180,976415
181,917174
182,894786
183,994385
184,922031
185,949509
186,803583
187,791808
188,750269
189,744946
190,770502
191,761041
192,747899
193,764852
194,730176
195,754700
196,767194
197,606074
198,600084
199,724399
200,590025
201,606391
202,667931
203,577349
204,603344
205,642370
206,536215
207,623191
208,599771
209,676109
210,715797
211,644861
212,576412
213,619477
214,641077
215,546554
216,654658
217,696272
218,548518
219,618884
220,564525
221,551849
222,586913
223,602487
224,450160
225,567057
226,595442
227,399410
228,637206
229,579318
230,580886
231,583722
232,717859
233,576565
234,626657
235,544623
236,550039
237,616832
238,565346
239,449249
240,570668
241,582528
242,452823
243,570585
244,527996
245,467388
246,611854
247,599407
248,454960
249,618927
250,543498
251,520046
252,632139
253,601189
254,449021
255,597350
256,549283
257,430173
258,606092
259,570165
260,455315
261,554793
262,569740
263,424859
264,537400
265,500918
266,666919
267,626256
268,573902
269,494461
270,623498
271,600107
272,599640
273,650119
274,624072
275,508681
276,623979
277,576976
278,443404
279,582939
280,575278
281,460559
282,593818
283,630771
284,530990
285,652876
286,579920
287,544944
288,612768
289,626326
290,545509
291,606251
292,581110
293,423493
294,639813
295,560022
296,567473
297,480390
298,568663
299,508867
300,488853
301,623531
302,526628
303,604119
304,594266
305,445266
306,604101
307,606778
308,504253
309,628332
310,497960
311,537134
312,586773
313,786710
314,519098
315,597453
316,602351
317,556272
318,603886
319,575306
320,571471
321,602850
322,566223
323,418524
324,617793
325,568485
326,427187
327,595604
328,579244
329,405909
330,586502
331,471914
332,540639
333,549554
334,486344
335,422905
336,558226
337,541320
338,427873
339,594546
340,577065
341,434512
342,584217
343,597537
344,434974
345,570599
346,590030
347,422443
348,600406
349,581698
350,421160
351,597835
352,452058
353,504879
354,403352
355,514186
356,563088
357,521725
358,396915
359,616044
360,480428
361,549204
362,581096
363,615231
364,424683
365,595110
366,598638
367,432482
368,601156
369,554918
370,458940
371,569997
372,608859
373,549022
374,655432
375,569148
376,436816
377,600205
378,580592
379,548183
380,588126
381,610049
382,429077
383,603490
384,740369
385,550323
386,785888
387,608980
388,508769
389,588406
390,594840
391,449268
392,599738
393,598875
394,504067
395,606186
396,508825
397,542453
398,620508
399,585542
400,553123
401,488537
402,619944
403,546171
404,619827
405,624338
406,531652
407,621633
408,559057
409,585668
410,587599
411,484799
