Frame No.,1000,1500,2000,2500,500
143,39.57841,11.62726,8.669335,61.0523
144,26.77348,10.74181,8.74606,69.60928
145,34.05009,10.36731,7.723797,50.20937
146,30.57758,11.23161,9.083832,62.90851
147,42.24775,10.50002,8.885612,60.17463
148,31.24209,11.98769,8.851414,59.99988
149,37.88884,12.22857,8.115783,57.89449
150,25.98604,11.20419,9.132445,70.29234
151,25.23029,10.29656,9.291228,49.52138
152,43.66793,10.96193,8.896607,63.02309
153,40.59793,10.82563,8.138438,59.66409
154,33.19634,12.49911,9.484112,59.86697
155,27.05598,12.44691,9.321524,57.9069
156,33.30935,10.83575,9.48718,58.9112
157,29.53477,11.3799,8.161739,69.56667
158,44.54839,12.7271,9.479455,48.44468
159,40.17258,13.56679,9.494782,61.06945
160,28.2089,13.02723,9.341028,60.52646
161,25.32562,12.90579,8.275365,59.98944
162,44.50656,13.57064,9.477738,61.08362
163,42.96585,11.60466,9.365348,69.73403
164,20.74508,14.38127,9.524698,51.18886
165,31.57662,13.64113,8.673929,60.78584
166,23.08845,13.74559,9.810895,59.48026
167,27.41206,16.69784,9.905746,60.57595
168,27.73302,15.61897,9.919494,60.34602
169,41.45129,16.26278,11.36157,70.28493
170,29.26261,17.17192,8.748815,49.28245
171,27.38721,16.35139,10.43693,60.76183
172,24.72017,14.00843,10.22342,60.40873
173,42.19641,14.36257,11.29892,59.20242
174,40.5326,13.63315,10.32498,59.15025
175,31.13907,15.75942,10.71968,59.64381
176,26.07582,18.27151,10.38661,67.50508
177,33.97443,16.28304,10.00501,50.40653
178,29.32741,16.00773,9.361341,42.04224
179,44.5345,18.69103,9.332075,60.34056
180,38.53728,17.80627,10.24155,59.68403
181,24.686,16.7261,10.90306,60.51987
182,25.89184,23.04232,11.17586,58.99079
183,29.69103,16.36372,10.05647,58.498
184,42.15798,13.37022,10.84562,70.10361
185,31.10197,14.06171,10.53176,48.5006
186,18.08528,10.95342,12.44427,63.55421
187,26.51317,12.29132,12.62932,58.35633
188,28.71344,11.52455,13.32855,59.10969
189,28.42136,10.62725,13.42379,58.46312
190,26.2663,14.18025,12.97855,58.90149
191,23.74631,13.77164,13.1399,70.72836
192,40.96564,17.12103,13.37079,51.15587
193,29.53111,16.32312,13.07442,59.74215
194,46.15015,14.43979,13.69533,59.9427
195,25.9936,15.82351,13.2503,59.35
196,27.47072,18.00112,13.03451,58.92092
197,40.90314,22.94188,16.49964,70.52087
198,40.09655,18.33278,16.66433,50.3758
199,29.98384,17.51541,13.80455,61.17255
200,40.8385,22.8419,16.94843,60.3646
201,26.2271,16.79794,16.49101,58.12838
202,26.53386,21.22998,14.97161,60.17318
203,41.67934,21.47669,17.32055,58.71267
204,41.3003,26.02012,16.57429,68.48002
205,29.92982,20.63226,15.56735,48.37368
206,40.9868,17.75644,18.64924,64.46207
207,17.21965,24.29785,16.04644,60.35622
208,22.93478,25.13611,16.67303,60.00636
209,26.04825,22.5099,14.79051,58.75959
210,27.32464,18.73105,13.97044,69.26071
211,24.83528,26.09079,15.50722,49.67389
212,24.49389,23.87005,17.3487,60.48875
213,38.57623,21.63411,16.14265,58.33081
214,27.22162,13.88133,15.59875,59.6342
215,30.86067,20.99006,18.29645,57.93978
216,24.81371,17.66354,15.27515,61.23211
217,26.28915,21.4186,14.3622,70.51838
218,40.84684,18.95228,18.23094,50.45994
219,40.54032,22.41364,16.15812,61.89153
220,30.06922,16.71766,17.71401,57.77742
221,25.21629,25.07529,18.1209,58.50588
222,25.86057,18.35647,17.0383,59.67406
223,39.72068,22.37712,16.59787,73.00709
224,40.26219,25.38438,22.21432,50.09543
225,19.79081,25.38864,17.63491,62.90337
226,21.92285,19.92179,16.79425,59.8419
227,23.13503,20.49201,25.03693,58.71922
228,28.0586,28.18664,15.69351,59.7104
229,29.36728,24.48328,17.26168,73.90819
230,31.21381,22.48227,17.21508,47.45364
231,24.70704,18.81999,17.13144,62.5982
232,29.57023,26.30202,13.93031,60.56238
233,40.32746,25.22545,17.3441,56.90192
234,29.42249,22.60178,15.95769,60.47009
235,26.85263,23.15855,18.36132,76.07745
236,24.87389,26.9536,18.18053,48.07531
237,40.08241,25.80805,16.21187,61.75775
238,26.18123,22.49668,17.68828,60.79064
239,43.28349,18.55797,22.25937,59.78537
240,23.64021,26.34956,17.52332,58.3451
241,27.47457,26.17938,17.16656,60.65826
242,18.18595,23.41251,22.08368,71.69795
243,29.67377,22.9958,17.52587,47.08785
244,22.69874,19.25984,18.93954,65.13937
245,23.82893,21.79998,21.3955,60.09543
246,28.41991,22.92815,16.34377,59.12577
247,28.81263,21.99189,16.68316,60.75629
248,24.30169,25.46369,21.97995,76.13131
249,24.65872,24.97241,16.15699,46.94659
250,29.53311,18.81092,18.39933,64.40394
251,26.47253,21.63978,19.22907,58.80935
252,25.17243,25.23436,15.81931,60.52499
253,23.41377,25.8569,16.63371,60.19854
254,26.53555,19.30737,22.27067,72.70242
255,28.31105,23.31954,16.7406,49.84722
256,22.10277,24.0947,18.20555,60.27291
257,19.63618,26.28466,23.24646,59.10794
258,28.56996,22.73048,16.49915,60.80986
259,27.30316,19.61388,17.53878,60.14929
260,23.58407,26.89445,21.96282,70.78394
261,24.77388,24.8601,18.02474,49.6729
262,28.66586,22.82756,17.55187,59.33838
263,27.4292,22.13403,23.53722,62.25991
264,23.38055,24.69709,18.60811,59.26312
265,24.07058,27.48793,19.96335,61.00388
266,27.78797,8.16118,14.99432,58.69819
267,38.17362,15.31487,15.96791,69.28086
268,23.14633,15.25516,17.42458,49.45745
269,25.39612,18.75332,20.22404,60.97264
270,19.21237,25.45766,16.03854,59.65875
271,29.13261,18.70746,16.66369,57.45211
272,22.21319,22.47595,16.67667,59.78537
273,19.03493,24.31635,15.3818,68.92654
274,27.86897,27.60585,16.02379,50.84168
275,27.50918,22.37086,19.65869,60.278
276,24.28906,18.90248,16.02618,57.47523
277,24.53536,26.325,17.33174,59.28947
278,26.85999,27.30629,22.5528,60.01645
279,29.16549,24.04517,17.15445,60.07521
280,24.76584,23.38465,17.3829,70.81902
281,23.08546,27.21577,21.71275,49.49172
282,28.09028,28.37813,16.84018,63.94843
283,23.15533,22.15394,15.85361,60.59468
284,19.44697,23.28354,18.83275,60.00492
285,22.91271,27.62584,15.31684,60.07702
286,25.04684,26.99165,17.24376,68.72333
287,28.67416,22.95542,18.35051,50.28132
288,22.87874,22.53217,16.31939,61.83604
289,24.36748,17.41611,15.96613,60.20868
290,25.42388,23.61732,18.3315,58.25639
291,28.33086,22.19687,16.49482,60.08027
292,23.42173,23.66349,17.20845,69.12904
293,23.46195,28.33166,23.61314,50.24469
294,25.71977,28.4747,15.62957,60.15255
295,20.33934,22.32821,17.85644,58.37064
296,20.32607,23.28202,17.62198,59.2154
297,20.58549,29.58974,20.81642,58.70164
298,27.11828,25.9166,17.58511,59.34331
299,25.54083,23.81968,19.6515,69.77052
300,18.80778,23.73054,20.45605,50.52521
301,23.98145,28.6069,16.03769,62.34686
302,25.70925,29.27778,18.98874,58.74198
303,27.70037,23.55402,16.55303,58.97269
304,22.28477,25.12702,16.82748,59.15375
305,24.86356,27.67821,22.45848,68.45798
306,26.40473,34.71511,16.55352,47.98257
307,19.82247,22.55824,16.48049,64.18403
308,20.59855,24.60521,19.83131,58.74164
309,23.19411,29.37168,15.91515,58.59707
310,25.11787,29.16906,20.08193,58.99566
311,27.38826,25.64195,18.61733,61.56271
312,22.85531,24.5945,17.04237,70.49303
313,22.64426,22.37362,12.71116,51.24789
314,25.91258,27.55474,19.26418,60.88243
315,24.57673,29.49087,16.73772,60.23734
316,19.57556,22.50073,16.60162,59.3581
317,22.00365,23.63429,17.97682,60.0132
318,17.7613,28.92648,16.55942,71.02374
319,22.62372,36.15368,17.38205,51.24526
320,21.15037,21.31314,17.4987,60.77365
321,18.74035,22.43571,16.58787,60.42917
322,25.95798,28.82268,17.66089,60.63436
323,25.61705,24.91001,23.89349,59.89207
324,22.37602,23.08845,16.18665,70.42155
325,23.09192,17.90116,17.59061,49.18742
326,26.35025,26.21582,23.40895,60.93919
327,27.73879,25.32684,16.78968,58.23128
328,16.54996,21.89128,17.26388,59.9409
329,19.56021,19.12375,24.63606,61.1445
330,20.00788,26.44642,17.05024,70.72336
331,25.25163,24.96542,21.1903,49.19855
332,21.38072,22.67707,18.49663,58.79309
333,19.10789,21.93901,18.19657,59.79359
334,25.5347,25.89842,20.56158,56.84111
335,25.12758,26.01599,23.64597,61.45488
336,23.57862,22.30216,17.91389,60.63436
337,18.33621,19.95016,18.47336,73.32131
338,18.26651,27.61294,23.37142,48.25603
339,20.36606,24.51605,16.81956,60.77328
340,21.65571,22.57112,17.32907,57.30955
341,18.34785,22.62802,23.01432,61.48284
342,26.15124,26.60339,17.11693,60.40873
343,20.83459,26.53322,16.73536,73.22628
344,18.35866,23.42381,22.98988,49.51353
345,25.45164,22.14987,17.52544,62.19873
346,24.05894,26.00652,16.94829,60.36971
347,21.2243,27.12453,23.67183,59.32043
348,14.59594,23.5976,16.6554,60.05681
349,20.41199,22.56252,17.19105,68.32468
350,17.38248,26.49252,23.74395,50.38621
351,18.05497,26.06508,16.72702,61.80584
352,24.90977,25.63636,22.12106,59.64203
353,17.36458,23.22654,19.80673,60.20506
354,20.44137,30.04176,24.79224,60.51108
355,24.46429,26.76846,19.44822,59.53621
356,16.03011,23.28028,17.75921,71.32362
357,18.44287,24.77793,19.16718,49.92038
358,16.37149,29.1298,25.19431,61.14264
359,23.77584,27.45978,16.23261,60.70466
360,16.78097,24.02495,20.81477,60.08352
361,17.64011,22.73652,18.20817,58.2184
362,22.25868,26.95563,17.20886,71.53793
363,17.48998,28.12307,16.25406,47.54953
364,13.82644,24.08843,23.54697,64.07628
365,19.82102,24.16095,16.80362,59.57594
366,17.17744,26.8362,16.70459,60.27982
367,17.60954,40.04036,23.12235,58.93724
368,24.24895,21.96643,16.63462,69.02883
369,17.89011,16.46391,18.02068,50.30358
370,22.30774,22.69442,21.78934,59.5976
371,23.96243,27.28051,17.54395,58.7658
372,15.56995,22.41951,16.42416,59.15515
373,18.7047,21.24536,18.21421,58.44057
374,17.37191,26.4161,15.25711,59.27963
375,23.66371,26.56148,17.57012,68.95316
376,17.73808,24.34452,22.89293,49.84399
377,22.35336,23.92654,16.66097,59.1387
378,24.61847,27.30592,17.2238,61.5078
379,19.9177,34.80634,18.24208,59.3796
380,16.81653,24.60043,17.00316,60.25258
381,17.94011,22.86922,16.39213,70.46273
382,19.13465,30.52401,23.30584,48.89904
383,18.41058,28.36912,16.57028,60.40179
384,21.03067,27.73056,13.50678,59.55429
385,18.88432,24.00027,18.17115,58.8838
386,22.19731,23.93776,12.72446,59.69365
387,17.44059,28.35182,16.4209,58.92752
388,26.26561,36.76836,19.65528,70.0987
389,16.06508,24.41078,16.99507,48.83766
390,16.25467,22.91245,16.81124,60.55211
391,21.76477,26.62251,22.25843,58.40234
392,16.95136,26.35637,16.67395,60.26783
393,17.73792,23.27346,16.69798,60.58623
394,23.10285,22.03483,19.83863,59.72396
395,17.32472,27.27114,16.49659,69.27415
396,14.03759,26.35449,19.65312,50.48236
397,19.63819,22.40148,18.43478,59.61892
398,16.53119,23.48509,16.11583,59.98296
399,16.51386,26.97868,17.07819,60.27982
400,19.78079,26.97192,18.07916,59.88885
401,17.74012,22.41831,20.46928,68.79661
402,21.11268,23.53639,16.13049,51.49277
403,22.47262,28.51554,18.30928,61.04372
404,14.80451,27.91362,16.13353,60.43428
405,17.85418,22.31077,16.01697,60.35622
406,18.80795,23.16885,18.8093,56.03308
407,18.11998,26.31337,16.08666,72.41025
408,21.59902,27.14367,17.88726,51.04619
409,18.78587,22.34332,17.07452,60.41712
410,17.41071,22.18677,17.01841,58.67271
411,20.69061,28.02855,20.62711,58.45014
412,17.69398,27.42536,20.25001,61.09034
413,15.87307,21.50149,19.84765,72.0015
414,17.52931,20.62175,16.11824,49.43594
415,23.26615,28.99189,19.58522,61.74707
416,17.15722,25.04834,16.02392,58.70784
417,17.97834,22.45521,21.33588,60.3493
418,23.40304,23.01332,18.09398,59.11423
419,21.91661,28.85295,17.9269,59.19752
420,14.354,25.85095,16.06485,72.06688
421,20.62787,23.78427,23.64049,46.69995
422,16.22192,22.52765,16.10817,62.49023
423,17.02302,25.77081,16.58441,59.64061
424,23.75636,26.50397,19.25069,59.33521
425,16.82578,21.4989,16.34166,60.89281
426,18.11095,23.64569,16.76235,76.23462
427,23.7729,25.61587,20.64375,47.4055
428,13.83849,25.97538,15.09156,63.9652
429,17.92645,22.42605,16.38624,59.12262
430,18.66807,19.38683,19.03055,59.08036
431,17.56364,26.50664,15.71596,60.49241
432,17.22436,26.36936,16.55139,57.94313
433,22.49456,23.82126,17.40169,70.36555
434,16.96882,23.29346,15.87014,50.95282
435,13.79963,27.53031,16.41497,58.70784
436,18.27522,27.75203,18.72596,39.73599
437,16.19216,22.5175,16.82459,60.61047
438,17.51645,22.86023,16.61513,59.91432
439,18.306,27.07789,17.94507,60.34748
440,17.51657,28.62451,18.21066,60.65826
441,18.10758,23.77556,16.30672,58.92405
442,17.65593,23.37164,24.07463,70.16756
443,17.33508,26.96857,16.36736,47.77534
444,16.53209,27.90599,18.14698,62.02935
445,19.14033,23.04848,21.10457,60.34602
446,16.19082,22.37927,17.31437,60.59504
447,17.38502,26.97388,17.72459,59.65057
448,21.36839,28.41272,23.78981,71.10606
449,14.35785,23.67469,17.0088,50.94788
450,17.90209,23.46839,20.09961,61.30719
451,17.96674,28.67416,19.30878,59.78537
452,17.30095,33.0514,16.65903,60.43063
453,17.08161,21.66622,17.0842,59.19261
454,17.04969,23.77155,21.99417,69.587
455,14.54493,28.0638,18.13638,51.67371
456,10.16944,26.49323,17.01922,57.50002
457,11.9784,22.25679,22.64785,59.91755
458,9.523429,20.58469,16.33915,55.24465
459,12.62575,25.99178,16.97862,59.57913
460,13.37404,24.57926,23.45172,59.8953
461,12.97061,24.19146,16.42843,75.53041
462,14.08455,23.19943,15.15064,49.08939
463,14.25956,26.29849,19.30219,59.64879
464,18.35613,26.73904,16.41963,62.62917
465,16.56518,22.0007,16.86045,58.81281
466,17.17496,23.18959,18.57859,61.53392
467,14.71828,27.26661,19.64139,73.71532
468,18.32321,26.30271,17.02936,46.96909
469,16.64622,23.13433,19.63279,67.21695
470,19.30006,23.30986,16.12979,59.78859
471,17.40829,27.91503,17.56855,57.90086
472,17.83739,27.20674,21.36793,61.00388
473,24.67972,23.79723,13.24005,75.22587
474,22.09666,24.99688,17.74497,48.59535
475,14.53782,26.00185,19.81536,62.62917
476,21.38374,28.39804,15.90169,57.39671
477,19.56304,23.12128,14.09938,60.21194
478,17.11954,22.41153,13.55135,59.97109
479,20.54506,28.63976,12.16859,74.38816
480,21.34923,27.17812,11.42272,48.93469
481,17.52833,15.92697,10.90587,58.41838
482,25.23347,21.02713,14.4979,60.36132
483,21.67063,27.09462,14.07057,60.6101
484,14.23571,27.00287,17.37822,58.23908
485,20.00676,20.01425,17.03804,74.74345
486,17.50985,19.1374,17.66104,48.62938
487,18.28257,26.0473,16.51427,62.27969
488,23.96426,27.02871,19.08626,59.04094
489,18.18684,21.86404,17.54066,60.61561
490,22.04775,23.37727,16.95286,59.96426
491,24.70472,26.16431,22.80642,72.42493
492,26.75041,24.09493,16.61204,49.3754
493,21.91906,20.60509,17.73968,62.15156
494,14.57975,18.97947,23.23987,60.3595
495,21.25629,23.79955,15.53577,57.91495
496,17.13309,24.43859,17.76066,58.1869
497,22.62254,17.83234,22.98349,58.9435
498,22.80304,21.74693,17.44942,69.62091
499,18.03479,18.95178,17.25432,50.37225
500,22.98914,27.94889,21.91992,61.08698
501,25.38142,22.21344,16.82049,57.36609
502,27.07818,25.03605,16.32275,59.05872
503,18.31428,26.37131,18.82183,58.44228
504,17.27363,28.2442,16.36535,59.36621
505,18.96554,22.93973,18.04022,68.07352
506,17.31758,23.60924,23.62486,50.10472
507,17.06569,27.61973,17.08009,63.48803
508,24.8924,26.92319,21.20603,60.20832
509,17.17219,23.40128,18.76595,58.32128
510,18.1125,23.25149,22.45899,58.93898
511,25.1108,27.11247,17.89741,70.23409
512,21.01556,26.56445,16.36985,48.51613
513,14.29981,22.0732,21.42521,64.77355
514,21.04966,23.32585,17.5857,60.33911
515,17.76126,26.4002,17.4507,59.89243
516,20.17854,26.20394,23.45144,60.33073
517,19.23684,22.58177,15.74332,71.2337
518,17.74862,22.94188,17.83221,49.06338
519,22.08729,26.66852,24.37693,61.05752
520,22.82219,26.57991,17.02041,59.52133
521,18.85807,23.755,17.06499,59.53125
522,15.98018,24.01773,22.93999,59.411
523,19.44413,28.46935,16.04729,60.51804
524,16.67548,26.94445,18.0437,70.12377
525,16.98211,23.81174,23.9726,50.02201
526,19.6549,23.67133,17.43947,61.92181
527,17.99568,28.12639,16.62635,57.42275
528,21.67415,27.03521,23.47638,59.93587
529,23.6486,22.51015,16.60148,61.10117
530,18.66838,22.75991,17.0057,69.88169
531,17.78192,27.78588,18.51773,48.01944
532,19.94344,25.77359,20.02824,63.83372
533,17.89594,21.6498,16.12698,59.20593
534,17.67721,23.44858,19.64339,59.44879
535,23.59448,28.78866,17.04399,60.03014
536,17.31746,27.31979,16.63642,71.28091
537,22.24986,22.5502,23.46994,49.53855
538,24.29349,19.44644,16.82776,60.65495
539,20.94701,27.22303,18.59244,60.83761
540,21.10996,27.27598,22.57846,59.81684
541,16.93248,23.19534,18.31928,59.63385
542,20.82023,23.02673,19.86291,58.07336
543,16.59043,27.91869,19.64517,70.32695
544,17.80719,25.18308,22.25219,51.0488
545,23.46762,23.50187,18.08452,58.43579
546,17.15651,22.46888,19.65057,59.00993
547,18.55074,28.7315,19.43956,59.67086
548,23.69831,38.48685,16.79216,61.267
549,14.30984,22.96702,21.29685,68.96885
550,18.52576,23.8794,19.15621,49.10386
551,22.29893,27.05672,21.99122,63.7865
552,17.29036,26.65764,17.66001,56.45348
553,17.93815,23.04004,25.87061,58.99705
554,22.81298,22.4486,17.07152,59.98296
555,17.47857,26.8331,21.042,59.37326
556,18.28585,27.06492,24.94425,74.59736
557,23.62357,22.87042,24.43834,48.02589
558,14.00468,19.03783,17.22312,59.04443
559,18.84396,28.1423,17.76792,61.13404
560,18.11735,27.5615,23.00839,61.19876
561,17.98545,22.7955,15.72508,59.53976
562,19.78971,23.74581,16.06725,74.68874
563,19.20101,26.88598,19.76093,48.56868
564,21.77146,26.58224,16.50015,61.75241
565,17.7051,23.18835,16.96223,60.84057
566,25.40934,24.03471,23.05566,60.49424
567,14.84563,27.19986,16.81534,59.74858
568,18.58774,27.53736,16.94869,73.35412
569,22.39657,22.30082,23.87512,46.07955
570,18.60424,22.60035,15.54219,65.13342
571,21.95857,28.2875,17.57763,59.74858
572,20.75373,26.94546,18.51533,59.18105
573,25.55329,22.55137,17.30251,60.92026
574,21.73393,23.03038,19.4489,76.28347
575,18.33386,27.16705,18.76578,47.58664
576,24.89643,28.36727,17.21301,62.91603
577,24.38745,23.59915,16.27241,57.98211
578,17.31464,23.7484,22.57392,61.5271
579,19.23251,28.16108,16.35088,59.87056
580,20.32045,36.15081,17.55932,74.76412
581,21.35005,23.05518,23.9994,47.76781
582,17.58554,23.10637,16.70902,62.96991
583,25.9826,27.72695,17.87578,59.53799
584,20.75533,27.19986,24.76014,60.29145
585,18.63593,24.42855,16.97862,61.19165
586,26.20655,23.86846,17.45353,73.43707
587,25.51613,27.49466,24.78419,48.8031
588,16.95539,27.89984,13.53083,60.44633
589,18.66121,23.44627,17.95016,59.64061
590,19.91774,23.5654,20.45956,58.67236
591,17.57389,27.41769,21.05215,60.09543
592,19.53278,26.47814,18.43984,60.22863
593,19.1072,23.7563,24.50284,70.81
594,21.09562,24.08327,21.48943,50.39459
595,17.7841,28.06529,18.52655,60.41529
596,24.51852,35.56403,26.68852,58.85469
597,14.03576,22.90757,23.50132,58.87894
598,19.39033,24.12505,17.56957,60.47887
599,18.95681,28.4334,21.39738,70.69286
600,17.22561,28.06269,24.24096,50.38266
601,20.91875,27.31733,23.8358,60.07341
602,19.91829,23.76127,18.03127,59.51814
603,22.0912,24.83787,18.44794,59.82865
604,17.09332,28.43874,22.95373,59.88562
605,24.22234,35.65342,17.49781,70.82153
606,14.35855,23.35865,17.45807,50.47038
607,17.94701,24.46848,24.03817,61.91644
608,18.65376,28.83664,20.46597,59.29932
609,17.26612,28.18672,18.00747,60.15761
610,20.75029,27.56643,24.47519,60.45657
611,19.9279,23.60562,24.66578,60.06511
612,22.36266,23.13331,17.53005,71.02323
613,17.86579,27.8151,22.72448,48.86009
614,26.61493,34.71909,24.71161,60.98119
615,24.54807,22.67687,25.13934,59.2189
616,16.00356,23.30405,17.42883,61.51461
617,19.31606,27.23334,21.51144,61.38283
618,19.85443,29.74827,27.4637,69.91589
619,21.33352,23.10584,19.57234,49.00639
620,17.59653,23.60094,21.34308,62.04359
621,24.2095,28.52693,18.43413,60.1511
622,18.45604,27.26319,24.90139,59.51176
623,20.62391,16.95593,20.36797,59.73359
624,19.80873,21.30829,18.54658,69.04027
625,25.61495,28.4334,24.56882,48.87777
626,15.47652,26.61294,25.57519,63.73527
627,15.49275,23.88927,18.2988,60.6774
628,19.00657,23.78925,21.46148,59.24978
629,20.02547,28.97266,23.86794,59.23504
630,17.92899,38.19593,25.00657,72.87302
631,21.07695,22.88335,18.32227,50.58143
632,20.53932,24.51906,22.25333,60.22029
633,18.08086,28.79438,24.49474,60.33401
634,25.46888,26.73111,24.25389,60.38976
