Frame Count,Frame Time (ns)
0,253368
1,266557
2,10205395
3,444109
4,191436
5,174763
6,155262
7,155644
8,146780
9,197128
10,162796
11,164069
12,165647
13,184088
14,139502
15,220189
16,179097
17,190507
18,144414
19,171105
20,165716
21,164490
22,145731
23,207914
24,154599
25,167937
26,160743
27,170400
28,144181
29,205498
30,155378
31,162932
32,166468
33,168287
34,147867
35,203842
36,157146
37,168007
38,164256
39,169999
40,170031
41,144106
42,199372
43,157501
44,166757
45,166509
46,167167
47,143127
48,201910
49,258971
50,87125
51,166738
52,167662
53,169700
54,147932
55,201037
56,152966
57,166500
58,171156
59,164069
60,147424
61,199279
62,155444
63,171810
64,164545
65,160286
66,144872
67,202231
68,159516
69,165450
70,166444
71,171534
72,143939
73,200113
74,163822
75,168954
76,169295
77,166775
78,163958
79,147177
80,199895
81,159549
82,173955
83,167149
84,164592
85,146426
86,197730
87,161406
88,169640
89,212742
90,169136
91,152849
92,135308
93,212454
94,155495
95,169944
96,163496
97,169962
98,166883
99,147041
100,205512
101,162852
102,171739
103,167475
104,173978
105,145315
106,236834
107,182694
108,134370
109,166729
110,174814
111,155257
112,220935
113,168824
114,142675
115,197744
116,161061
117,167070
118,164349
119,168842
120,143383
121,205223
122,160127
123,163813
124,164649
125,168292
126,174119
127,137967
128,201831
129,155802
130,162866
131,175019
132,165875
133,143892
134,201257
135,162157
136,171917
137,168563
138,169687
139,143771
140,205493
141,153278
142,167116
143,175625
144,163897
145,133871
146,208479
147,192999
148,219759
149,169230
150,165390
151,166183
152,207649
153,176866
154,177664
155,155197
156,161597
157,213722
158,157981
159,169356
160,170485
161,165819
162,164153
163,134202
164,214427
165,159778
166,203534
167,155019
168,258365
169,84718
170,175397
171,141037
172,200016
173,157608
174,168236
175,164764
176,167060
177,147900
178,203505
179,161191
180,169589
181,163355
182,165805
183,140230
184,204182
185,157179
186,167471
187,173363
188,168819
189,143360
190,234208
191,194814
192,200473
193,229048
194,123636
195,206472
196,161676
197,201542
198,154375
199,165437
200,168594
201,138835
202,208767
203,157501
204,159745
205,172415
206,167280
207,140626
208,204228
209,161509
210,165166
211,161956
212,170727
213,140370
214,199283
215,157762
216,170079
217,174035
218,165940
219,172252
220,144275
221,200557
222,163272
223,173218
224,181331
225,166753
226,171343
227,141844
228,208516
229,154739
230,166346
231,169164
232,171520
233,144820
234,201042
235,157188
236,167578
237,164797
238,170689
239,139460
240,208712
241,155210
242,164699
243,180086
244,167989
245,163071
246,140207
247,201205
248,158178
249,166893
250,163990
251,167055
252,145208
253,200128
254,169719
255,164947
256,167102
257,169747
258,140388
259,202773
260,156675
261,166309
262,164009
263,170951
264,167475
265,142586
266,207196
267,157258
268,162600
269,169617
270,169607
271,145147
272,202904
273,158690
274,269692
275,88165
276,177067
277,164784
278,141630
279,207447
280,151758
281,171529
282,167783
283,163244
284,143995
285,206239
286,160002
287,163323
288,179046
289,159400
290,166701
291,146187
292,204929
293,162586
