Frame Count,Frame Time (ns)
0,756699
1,522459
2,10782265
3,1174888
4,832627
5,675980
6,641587
7,496449
8,585991
9,469530
10,369283
11,449973
12,390995
13,357451
14,333747
15,296271
16,364575
17,321262
18,247116
19,447841
20,366982
21,405452
22,351979
23,484697
24,409432
25,410239
26,434760
27,341575
28,425985
29,492685
30,314553
31,379616
32,401385
33,468467
34,368102
35,343941
36,491705
37,471056
38,328116
39,256312
40,473646
41,375002
42,381511
43,401127
44,355105
45,404669
46,496039
47,352478
48,396122
49,502356
50,381030
51,369488
52,480149
53,471928
54,415604
55,474448
56,326814
57,400558
58,452908
59,338385
60,370794
61,392507
62,522178
63,370505
64,345256
65,467697
66,370953
67,358253
68,346441
69,509582
70,401632
71,371102
72,424459
73,430576
74,572653
75,373239
76,398534
77,477979
78,489792
79,428607
80,352314
81,394820
82,404981
83,459305
84,347808
85,395655
86,478087
87,348844
88,358445
89,511369
90,519207
91,502230
92,420163
93,603108
94,526616
95,593170
96,452964
97,642991
98,577346
99,497513
100,568449
101,480475
102,606476
103,537574
104,519771
105,612261
106,518731
107,533935
108,534747
109,657734
110,516879
111,662637
112,667298
113,604983
114,592485
115,766249
116,615788
117,661214
118,781924
119,686291
120,778430
121,777278
122,773611
123,672747
124,735196
125,957326
126,876112
127,951354
128,982210
129,1162571
130,1173283
131,1071206
132,1122007
133,1140920
134,1137780
135,1065472
136,1224000
137,1123897
138,1071780
139,1280226
140,1134468
141,1038806
142,1142044
143,1134337
144,1066084
145,1156964
146,1118344
147,1232631
148,1192621
149,1074775
150,1182968
151,1319111
152,1199086
153,1210461
154,1154253
155,1162147
156,1087814
157,1190722
158,1262110
159,1382714
160,1059175
161,1387113
162,1169248
163,1093277
164,1235490
165,1224816
166,1213489
167,1450799
168,1239745
169,1351279
170,1392478
171,1391227
172,1151715
173,1299904
174,1231768
175,1263595
176,1229743
177,1196232
178,1268848
179,1239348
180,1257730
181,1265824
182,1271529
183,1287984
184,1436201
185,1196260
186,1091906
187,1226659
188,1149984
189,1212859
190,1227177
191,1403404
192,1180178
193,1185091
194,1195131
195,1195420
196,1070894
197,1133255
198,957578
199,1052694
200,1206888
201,1055255
202,1184708
203,1131338
204,1283819
205,1166411
206,1185287
207,1119315
208,1137174
209,1100289
210,993706
211,1226883
212,1124983
213,1132336
214,1178895
215,1065412
216,971266
217,1040238
218,932721
219,1105911
