Frame Count,Frame Time (ns)
0,140104
1,230158
2,8395787
3,445463
4,158000
5,160762
6,157081
7,175304
8,230033
9,547815
10,359845
11,377550
12,152887
13,145595
14,185866
15,184341
16,154720
17,184089
18,165529
19,167606
20,144979
21,194301
22,163038
23,170923
24,147195
25,151995
26,207807
27,137925
28,172224
29,166869
30,164293
31,147723
32,180262
33,162516
34,167447
35,166519
36,158980
37,155074
38,178355
39,174879
40,180557
41,160925
42,150102
43,143253
44,192883
45,160706
46,158719
47,167951
48,161531
49,149579
50,176027
51,168525
52,162176
53,166038
54,172220
55,148987
56,173368
57,173969
58,157898
59,163967
60,158350
61,187186
62,156717
63,176013
64,154049
65,165310
66,153782
67,198481
68,153339
69,158108
70,164662
71,162581
72,150904
73,181494
74,166986
75,160757
76,163300
77,172560
78,147041
79,196988
80,164293
81,171594
82,149636
83,143538
84,196335
85,192897
86,161513
87,159586
88,162936
89,166855
90,170484
91,148217
92,188128
93,157884
94,158364
95,166701
96,153540
97,179115
98,162959
99,169602
100,162744
101,164387
102,161882
103,169742
104,169986
105,161671
106,162922
107,169444
108,151315
109,183169
110,162768
111,161056
112,168058
113,163823
114,155481
115,185796
116,174777
117,162227
118,167111
119,137822
120,189677
121,162302
122,172533
123,187700
124,176606
125,156139
126,151319
127,207727
128,153358
129,164046
130,167387
131,162852
132,201990
133,168437
134,140733
135,181718
136,177221
137,161485
138,168553
139,139101
140,193513
141,160422
142,210723
143,150596
144,173204
145,161032
146,149803
147,198261
148,161513
149,164312
150,178051
151,196054
152,170051
153,161769
154,155173
155,196395
156,158075
157,175457
158,152042
159,167619
160,192201
161,159964
162,175117
163,167620
164,168366
165,161723
166,160724
167,151823
168,182021
169,184723
170,254861
171,161210
172,170535
173,164349
174,185054
175,172705
176,121601
177,211324
178,172999
179,201910
180,175868
181,156432
182,168744
183,168068
184,142512
185,189244
186,166052
187,165949
188,169300
189,192397
190,155061
191,160846
192,183388
193,170279
194,161498
195,168656
196,159927
197,143953
198,195303
199,170998
200,156689
201,164033
202,168548
203,149336
204,178485
205,164373
206,168604
207,164769
208,163183
209,148436
210,186412
211,167890
212,160575
213,164000
214,166543
215,153768
216,176088
217,170759
218,230952
219,168175
220,171394
221,164252
222,163799
223,156046
224,173732
225,168399
226,164550
227,160095
228,167876
229,154245
230,176689
231,168357
232,165371
233,166789
234,147106
235,207755
236,272006
237,238752
238,168913
239,148030
240,150325
241,188754
242,163929
243,160258
244,167797
245,164326
246,142292
247,182096
248,171823
249,175122
250,160030
251,167765
252,136367
253,193372
254,161565
255,175602
256,160529
257,163580
258,143733
259,178901
260,167387
261,165945
262,170172
263,160780
264,147051
265,179703
266,174726
267,158238
268,174305
269,142142
270,180753
271,168025
272,167928
273,159824
274,165997
275,148991
276,184429
277,171758
278,190909
279,159232
280,166449
281,131641
282,214501
283,241154
284,146238
285,183039
286,167302
287,161956
288,161667
289,167582
290,143454
291,188329
292,158644
293,170452
294,170619
295,162120
296,144363
297,199652
298,167504
299,163621
300,156073
301,250275
302,205231
303,164495
304,165963
305,164564
306,153106
307,209561
308,154991
309,168147
310,275850
311,290934
312,106229
313,182805
314,162927
315,160743
316,170675
317,163314
318,143178
319,190485
320,154646
321,168053
322,166407
323,169094
324,144074
325,180118
326,168539
327,163687
328,167666
329,165628
330,146626
331,177267
332,171880
333,160403
334,172929
335,145501
336,180836
337,176480
338,164998
339,175313
340,166864
341,164597
342,148949
343,180184
344,164938
345,170885
346,159129
347,149173
348,180086
349,167555
350,162106
351,176204
352,163795
353,145581
354,184536
355,161826
356,162040
357,191054
358,237613
359,173633
360,168703
361,159699
362,162618
363,186332
364,152598
365,162694
366,160626
367,164219
368,151100
369,190349
370,158419
371,165899
372,166794
373,164093
374,149612
375,179227
376,169159
377,157030
378,167210
379,171618
380,144899
381,187121
382,162511
383,163747
384,162525
385,151306
386,189323
387,154673
388,165838
389,165460
390,173508
391,138438
392,188445
393,163925
394,162013
395,166168
396,168557
397,145600
398,187485
399,165717
400,189496
401,165180
402,162591
403,121569
404,191320
405,164005
406,165264
407,159632
408,173479
409,149038
410,176264
411,168203
412,170223
413,163747
414,163095
415,141760
416,184490
417,165689
418,161266
419,165330
420,173718
421,145115
422,182974
423,163151
424,165222
425,163216
426,147395
427,183934
428,165978
429,166388
430,166571
431,187914
432,128851
433,201219
434,169066
435,247178
436,164788
437,161844
438,163445
439,172603
440,159502
441,157290
442,174907
443,173964
444,151888
445,164536
446,166715
447,154319
448,174408
449,281123
450,72975
451,167592
452,167923
453,164984
454,147228
455,182125
456,164732
457,170531
458,158140
459,157743
460,178555
461,162530
462,166836
463,170363
464,157519
465,151431
466,180608
467,172668
468,162232
469,161326
470,166822
471,157748
472,179773
473,154977
474,164737
475,174436
476,164257
477,146061
478,197837
479,165120
480,170942
481,165983
482,200361
483,164162
484,148963
485,184317
486,160664
487,176633
488,159110
489,166561
490,145726
491,179969
492,163598
493,164993
494,169985
495,162213
496,161214
497,197529
498,155528
499,172999
500,143459
501,178943
502,142595
503,186827
504,164447
505,172477
506,169174
507,158728
508,144209
509,186477
510,158882
511,168548
512,169467
513,163207
514,143612
515,208007
516,163263
517,166025
518,153166
519,162815
520,143197
521,179054
522,167424
523,189257
524,158550
525,157696
526,146598
527,185507
528,158257
529,165917
530,169980
531,166262
532,142992
533,182978
534,169099
535,164260
536,164019
537,172313
538,141961
539,179708
540,167372
541,162801
542,171324
543,144060
544,185414
545,160687
546,171189
547,161163
548,168511
549,151147
550,175938
551,162689
552,195631
553,163482
554,163482
555,141121
556,188656
557,157496
558,177239
559,171109
560,163491
561,168992
562,142805
563,192948
564,167116
565,155154
566,171506
567,178709
568,145969
569,195449
570,158924
571,173311
572,158229
573,166449
574,144307
575,198430
576,155905
577,173983
578,167378
579,170004
580,142353
581,193242
582,156978
583,169878
584,159297
585,167079
586,173475
587,152019
588,177958
589,168926
590,164862
591,169836
592,144895
593,184438
594,163226
595,171474
