Frame Count,Frame Time (ns)
0,410472
1,428220
2,10422183
3,757613
4,368984
5,185138
6,201415
7,218360
8,171856
9,167158
10,181724
11,155779
12,101261
13,249702
14,183276
15,191651
16,197025
17,171380
18,179371
19,162675
20,163029
21,111907
22,253298
23,182992
24,206851
25,214852
26,167699
27,160674
28,182591
29,163263
30,165744
31,95503
32,238826
33,311731
34,232734
35,159759
36,172873
37,168240
38,95322
39,252416
40,157650
41,208782
42,190849
43,175145
44,157972
45,168787
46,110656
47,235057
48,171333
49,155616
50,201103
51,217581
52,173768
53,154193
54,174907
55,103220
56,253088
57,161793
58,167760
59,195597
60,197926
61,168250
62,175709
63,170456
64,106327
65,245358
66,158934
67,165493
68,201424
69,202008
70,165651
71,258804
72,146692
73,171670
74,180067
75,96054
76,232417
77,197464
78,202138
79,181243
80,156932
81,181625
82,161102
83,108203
84,247541
85,168007
86,188730
87,194571
88,164107
89,189883
90,149458
91,168492
92,105679
93,235953
94,168871
95,188059
96,209094
97,175728
98,164121
99,160795
100,101788
101,245679
102,166580
103,155970
104,189374
105,215052
106,164485
107,168608
108,175495
109,240315
110,164331
111,103229
112,239405
113,199017
114,188557
115,180109
116,159721
117,183351
118,153586
119,105244
120,247028
121,170951
122,198103
123,209808
124,181886
125,148138
126,174926
127,170527
128,95826
129,244327
130,162096
131,203813
132,199703
133,163659
134,168609
135,161775
136,173764
137,105580
138,247616
139,160127
140,198392
141,205796
142,168203
143,179167
144,168409
145,100962
146,254773
147,260917
148,202750
149,202097
150,205274
151,151538
152,118816
153,244667
154,158117
155,171604
156,170083
157,165577
158,218430
159,202689
160,173638
161,92849
162,244546
163,153708
164,171156
165,169860
166,166734
167,193060
168,202806
169,169449
170,114860
171,235150
172,171296
173,161546
174,173438
175,179581
176,198910
177,200287
178,177463
179,109621
180,279816
181,160109
182,298729
183,165731
184,187905
185,197189
186,185315
187,98396
188,229548
189,172845
190,165096
191,170820
192,171334
193,216446
194,189384
195,172019
196,113474
197,245022
198,165782
199,170745
200,177982
201,171203
202,196008
203,227816
204,162810
205,103570
206,235948
207,163477
208,174487
209,167849
210,168212
211,203613
212,217706
213,167695
214,167391
215,103556
216,236937
217,161839
218,247699
219,166323
220,219885
221,198920
222,165427
223,167013
224,178705
225,177651
226,100309
227,247989
228,166085
229,202353
230,196591
231,166351
232,172331
233,170788
234,163612
235,108412
236,234026
237,162675
238,201261
239,195500
240,166607
241,175998
242,164569
243,180640
244,92405
245,249538
246,168114
247,196550
248,196153
249,166888
250,176143
251,163701
252,111701
253,250755
254,153191
255,264579
256,232598
257,203066
258,164676
259,110656
260,237334
261,160006
262,164877
263,194077
264,191497
265,203081
266,187825
267,161966
268,100734
269,257935
