Frame Count,Frame Time (ns)
0,1501809
1,808106
2,11416579
3,1902909
4,1663229
5,1556006
6,1664778
7,1541106
8,1594010
9,1542934
10,1569372
11,1585034
12,1626956
13,1633143
14,1684227
15,1640701
16,1617113
17,1568943
18,1612140
19,1635708
20,1585351
21,1700845
22,1582337
23,1633455
24,1639749
25,1606438
26,1698508
27,1633745
28,1635055
29,1626597
30,1636548
31,1714114
32,1654757
33,1661466
34,1674207
35,1814842
36,1753853
37,1719833
38,1846464
39,1717221
40,1717734
41,1801840
42,1758089
43,1785335
44,1851936
45,1789873
46,1794884
47,1876079
48,2037167
49,1857189
50,1784429
51,1780034
52,1851022
53,1786277
54,1853252
55,1783949
56,1735555
57,1889893
58,1739969
59,1857772
60,1752238
61,1780963
62,1867631
63,1759064
64,1759064
65,1829935
66,1770531
67,1816462
68,1716787
69,1734015
70,1790508
71,1688566
72,1767854
73,1708100
74,1687260
75,1746505
76,1698172
77,1685207
78,1775537
79,1649942
80,1673931
81,1659315
82,1771819
83,1607464
84,1634421
85,1727060
86,1630707
87,1632755
88,1602883
89,1615531
90,1675242
91,1599679
92,1553813
93,1590203
94,1568958
95,1538940
96,1581008
97,1661913
98,1530879
99,1568238
100,1556445
101,1554677
102,1559071
103,1546307
104,1489116
105,1534438
106,1513967
107,1506746
108,1463382
109,1505686
110,1440941
111,1455590
112,1425853
113,1446563
114,1400722
115,1425415
116,1427739
117,1428708
118,1274171
119,1441669
120,1375613
121,1378837
122,1330340
123,1307172
124,1200314
125,1284439
126,1321155
127,1382369
128,1348334
129,1339261
130,1324724
131,1312281
132,1302255
133,1142380
134,1249239
135,1280734
136,1188609
137,1300039
138,1236843
139,1131431
140,1225119
141,1195416
142,1106755
143,1232439
144,1240142
145,1070343
146,1166163
147,1043755
148,1127969
149,1195667
150,1027352
151,1156973
152,1042006
153,1138835
154,1048631
155,1137397
156,1139917
157,1040733
158,1149570
159,1035545
160,1099142
161,1014522
162,1099482
163,957294
164,1003503
165,945812
166,1063802
167,950389
168,971266
169,1064651
170,965872
171,971065
172,941646
173,1046190
174,971747
175,935493
176,1039370
177,917344
178,975796
179,932665
180,943502
181,896010
182,894065
183,822545
184,973090
185,782139
186,793308
187,703365
188,878585
189,763613
190,796055
191,863772
192,718546
193,745848
194,734217
195,670451
196,688744
197,712663
198,740669
199,625534
200,607139
201,813789
202,569079
203,600406
204,720258
205,563103
206,561269
207,616530
208,660687
209,563452
210,619352
211,529419
212,609140
213,615135
214,458521
215,685777
216,538927
217,528430
218,533063
219,530240
220,553748
221,581368
222,591603
223,452871
224,643108
225,512708
226,523149
227,513926
228,546667
229,522986
230,468985
231,576459
232,401287
233,590870
234,461940
235,595014
236,546065
237,557728
238,458334
239,551178
240,508803
241,391503
242,517779
243,437256
244,584493
245,397401
246,579469
247,528248
248,573184
249,511500
250,559585
251,491542
252,426871
253,544577
254,427888
255,403237
256,490114
257,456739
258,542029
259,529555
260,532297
261,569335
262,412423
263,540107
264,467991
265,399691
266,411153
267,552316
268,460564
269,409721
270,398100
271,517173
272,475446
273,392824
274,517765
275,551995
276,551794
277,398977
278,559973
279,558689
280,420643
281,595932
282,459971
283,511696
284,460531
285,581703
286,404091
287,568487
288,465463
289,419481
290,588627
291,573296
292,553641
293,425346
294,575718
295,473011
296,417764
297,491439
298,451177
299,548514
300,410431
301,384762
302,472223
303,433626
304,397027
305,469200
306,465603
307,461277
308,393407
309,490659
310,526536
311,520657
312,390160
313,472264
314,542482
315,384034
316,436230
317,546896
318,450305
319,391667
320,414158
321,546046
322,451256
323,440858
324,395291
325,511817
326,491915
327,384682
328,501539
329,448709
330,489432
331,559865
332,410822
333,576353
334,546672
335,442626
336,567348
337,481082
338,490818
339,402206
340,480564
341,533450
342,388163
343,421226
344,446227
345,517024
346,402444
347,378669
348,476402
349,464693
350,469876
351,405121
352,483312
353,519385
354,393672
355,418445
356,457317
357,599907
358,416411
359,399257
360,548967
361,477256
362,484571
363,416958
364,497131
365,550399
366,429255
367,398315
368,526013
369,478512
370,396317
371,421968
372,513455
373,485635
374,398408
375,495895
376,469232
377,547423
378,389213
379,419253
380,469787
381,569354
382,420829
383,505795
384,553012
385,549009
386,493287
387,513973
388,561969
389,393239
390,550828
391,455395
392,416020
393,419299
394,548761
395,471126
396,477802
397,409526
398,509079
399,583756
400,535036
401,608375
402,595648
403,455147
404,565398
405,573254
406,443601
407,604633
408,534136
409,432031
410,582477
411,625533
412,450394
413,571985
414,532951
415,442070
