Frame Count,Frame Time (ns)
0,262787
1,314437
2,10215430
3,425406
4,234525
5,183715
6,162763
7,169388
8,163738
9,134375
10,208516
11,150751
12,170335
13,161891
14,178364
15,165688
16,140286
17,203160
18,163127
19,162591
20,173675
21,173330
22,128608
23,202540
24,162087
25,170237
26,195439
27,176288
28,191371
29,193372
30,165927
31,131497
32,208180
33,162624
34,167802
35,171641
36,168123
37,184597
38,144825
39,205698
40,165091
41,167783
42,172080
43,163594
44,139894
45,207503
46,189691
47,194707
48,152928
49,177693
50,167083
51,168693
52,134328
53,194558
54,170046
55,167060
56,170499
57,161560
58,177417
59,136335
60,213157
61,151800
62,180977
63,156316
64,232332
65,162269
66,176027
67,137436
68,205357
69,168045
70,167317
71,173447
72,166291
73,162376
74,138005
75,207560
76,155383
77,163016
78,171096
79,163519
80,143683
81,214861
82,159012
83,152448
84,186962
85,151231
86,139642
87,212663
88,170899
89,157449
90,171870
91,169887
92,171856
93,129430
94,207074
95,170442
96,157044
97,175807
98,159073
99,132700
100,220109
101,150293
102,160916
103,176633
104,166272
105,133199
106,205274
107,166664
108,165017
109,162996
110,166006
111,135952
112,217231
113,156763
114,164811
115,163608
116,167531
117,135103
118,204816
119,167433
120,170876
121,162231
122,173862
123,175336
124,137127
125,201047
126,164475
127,174249
128,162380
129,172406
130,134235
131,212593
132,157361
133,162554
134,168002
135,171996
136,278038
137,91468
138,139749
139,213657
140,152192
141,165950
142,170601
143,163333
144,140286
145,209477
146,155504
147,169695
148,166500
149,169803
150,137244
151,203221
152,166342
153,176348
154,162562
155,172640
156,166967
157,131711
158,208427
159,164564
160,166164
161,175528
162,171282
163,135672
164,208819
165,161872
166,163398
167,166766
168,167489
169,169019
170,135891
171,203170
172,165352
173,166374
174,173816
175,162609
176,137636
177,203314
178,158755
179,167232
180,173419
181,171244
182,137403
183,212108
184,187592
185,283763
186,108379
187,214801
188,158644
189,172957
190,163991
191,177916
192,159474
193,138965
194,219265
195,154236
196,160426
197,171730
198,165941
199,136870
200,200296
201,162292
202,178854
203,168124
204,166420
205,167293
206,138797
207,202195
208,165941
209,166122
210,169981
211,174426
212,135024
213,217786
214,246711
215,137421
216,170199
217,168432
218,167582
219,163804
220,137879
221,199605
222,191520
223,261253
224,182530
225,170471
226,179927
227,149537
228,160893
229,178112
230,165030
231,140090
232,199204
233,166561
234,165670
235,163832
236,172831
237,140403
238,227168
239,182540
240,267233
241,118439
242,203333
243,159782
244,163962
245,173512
246,165571
247,132774
248,206571
249,162101
250,161970
251,168609
252,166029
253,138242
254,205451
255,161765
256,161327
257,166701
258,166229
259,138130
260,198369
261,164386
262,166341
263,172449
264,165264
265,135094
266,307033
267,113876
268,166934
269,166062
270,162512
271,177721
272,172537
273,125394
274,210158
275,155970
276,161802
277,177352
278,168269
279,166011
280,136190
281,205712
282,162502
283,163985
284,170638
285,171086
286,130755
287,209039
288,161322
289,169066
290,168619
291,174090
292,134342
293,201537
294,188119
295,181546
296,177856
297,161868
298,169150
299,164583
300,145520
301,199535
302,163053
303,165973
304,168273
305,166459
306,137454
307,198332
308,163473
309,165819
310,175942
311,169398
312,131762
313,241663
314,216284
315,344850
316,310028
317,149126
318,115153
319,210835
320,169005
321,165436
322,159306
323,164719
324,134207
325,209062
326,157696
327,202059
328,169579
329,169692
330,161569
331,130811
332,227052
333,143854
334,164457
335,173410
336,167447
337,129444
338,213680
339,156395
340,158373
341,173214
342,168002
343,129457
344,211161
345,159460
346,168656
347,165549
348,175141
349,129150
350,212108
351,164573
352,170372
353,157594
354,179908
355,168819
356,140100
357,206622
358,157458
359,162105
360,173811
361,166127
362,172887
363,139884
364,201224
365,166215
366,159022
367,167317
368,174590
369,141154
370,208022
371,163137
372,162334
373,167899
374,167134
375,142241
376,209575
377,301878
378,193582
379,164816
380,129924
381,210321
382,160234
383,166448
384,168138
385,169295
386,173111
387,136110
388,202101
389,182740
390,170676
391,165949
392,167881
393,168693
394,134034
395,216877
396,146780
397,164741
398,172211
399,168217
400,140986
401,208875
402,186678
403,298393
404,109812
405,210466
406,149514
407,172565
408,172290
409,169243
410,169229
411,141994
412,206920
413,159619
414,170032
415,174147
416,159885
417,139516
418,207186
419,183524
420,214511
421,171082
422,167653
423,173503
424,166701
425,169383
426,137216
427,202297
428,161812
429,169146
430,169966
431,171007
432,139171
433,200519
434,170499
435,165781
436,172233
437,168968
438,165128
439,145837
440,214212
441,154631
442,163864
443,168175
444,165954
445,138387
446,201854
447,193237
448,306768
449,186659
450,174683
451,127181
452,323665
453,107386
454,173166
455,164933
456,165077
457,168539
458,168184
459,170648
460,139992
461,209492
462,160893
463,167214
464,208157
465,246613
466,196713
467,172803
468,166795
469,168959
470,170955
471,136465
472,211544
473,155943
474,164844
475,169607
476,166108
477,136595
478,199512
479,166071
480,171367
481,165796
482,173004
483,162357
484,139628
485,204112
486,165217
487,165376
488,169906
489,173391
