Frame Count,Frame Time (ns)
0,1033695
1,690091
2,9095347
3,569811
4,363376
5,179488
6,181135
7,207522
8,195999
9,185301
10,184177
11,195830
12,168245
13,184340
14,169915
15,212896
16,220127
17,161741
18,202334
19,104396
20,258448
21,172644
22,163495
23,165007
24,258924
25,314838
26,190802
27,207732
28,191875
29,190363
30,219353
31,266132
32,241438
33,209542
34,194095
35,191156
36,188529
37,186650
38,237240
39,307387
40,266024
41,204947
42,233857
43,213628
44,254021
45,220804
46,273657
47,346352
48,396961
49,253382
50,212869
51,221224
52,310350
53,277702
54,210396
55,202749
56,210008
57,262031
58,211935
59,263823
60,259068
61,271530
62,195084
63,205296
64,210424
65,204097
66,261598
67,314189
68,214119
69,203103
70,213340
71,188138
72,239242
73,275481
74,316111
75,229160
76,221462
77,217748
78,200977
79,272104
80,265306
81,271717
82,298285
83,210470
84,212579
85,208949
86,254772
87,314413
88,201438
89,202241
90,216466
91,207102
92,231884
93,329725
94,270858
95,224993
96,214846
97,274688
98,221630
99,285460
100,303221
101,221728
102,215509
103,204075
104,216530
105,205623
106,307280
107,280016
108,219148
109,204279
110,206873
111,215159
112,217231
113,353895
114,315010
115,260729
116,225474
117,204363
118,209589
119,340595
120,271460
121,208324
122,266897
123,207414
124,220272
125,275948
126,547949
127,254273
128,242642
129,262232
130,265693
131,323977
132,217221
133,222063
134,194562
135,218518
136,279424
137,314338
138,214179
139,226649
140,211007
141,196596
142,224121
143,305279
144,264686
145,208865
146,219087
147,216899
148,272897
149,205875
150,260753
151,331069
152,233377
153,227452
154,211632
155,227536
156,218835
157,334964
158,290298
159,284294
160,224947
161,216316
162,210111
163,322330
164,275897
165,237296
166,264182
167,215635
168,211497
169,267261
170,330681
171,215533
172,217263
173,205679
174,200730
175,199376
176,272902
177,318248
178,215476
179,206966
180,222548
181,209453
182,201704
183,328503
184,280972
185,265073
186,217809
187,217286
188,208096
189,277991
190,330238
191,226911
192,207826
193,216885
194,220468
195,219834
196,315664
197,284117
198,198210
199,432413
200,232775
201,242161
202,284788
203,325064
204,220776
205,225278
206,196586
207,229182
208,308171
209,287494
210,215266
211,270989
212,210031
213,219773
214,282623
215,307924
216,205315
217,212803
218,218915
219,205627
220,223030
221,330457
222,266860
223,208586
224,214981
225,208478
226,200366
227,267569
228,260314
229,266780
230,210027
231,285172
232,222800
233,225232
234,270858
235,322820
236,197501
237,228455
238,217944
239,205707
240,284168
241,273928
242,266216
243,257231
244,212219
